"","Year","Month","Stock_lag_MV","Stock_Ew_Ret","Stock_Vw_Ret"
"550",1971,10,681779334.5625,-0.05872380787135,-0.0405265850987946
"551",1971,11,653529404.6875,-0.0340295462726366,-0.000896961380022312
"552",1971,12,651090552.6875,0.119249415810461,0.0907009541169995
"553",1972,1,724535384.5625,0.105860732664996,0.0277065298178832
"554",1972,2,744659684.8125,0.0416763297386976,0.0311528654940872
"555",1972,3,766154192.3125,-0.000104225713104588,0.00899004784975807
"556",1972,4,772400977.9375,0.00112028694936188,0.00574188861338727
"557",1972,5,777533312.625,-0.0195387639573071,0.0155226314480096
"558",1972,6,786323287.5625,-0.0347663387888707,-0.0214612430692275
"559",1972,7,769583224.5,-0.0316581639557987,-0.00485616179850274
"560",1972,8,765689154.9375,0.0108375858132898,0.0354205181344819
"561",1972,9,791685564.8125,-0.0323095644618616,-0.00795015002677633
"562",1972,10,786007732.6875,-0.0155489162862491,0.00915721849674968
"563",1972,11,792580150.25,0.0511904223203533,0.0495732451796864
"564",1972,12,828837489.3125,-0.0215008113647565,0.00992183884679943
"565",1973,1,978491665.5,-0.0285820426715272,-0.0284547774203296
"566",1973,2,950536724.8125,-0.0757933634999903,-0.0442813988114471
"567",1973,3,904578555.8125,-0.030612256763806,-0.00851829027582116
"568",1973,4,895829197.03125,-0.073183423908988,-0.0515336649122891
"569",1973,5,848779004.6875,-0.0866563055996537,-0.0244176717450681
"570",1973,6,824261174.5625,-0.0412467471402991,-0.010516242760183
"571",1973,7,813935753.40625,0.109912147433423,0.0567883989517758
"572",1973,8,858559718.15625,-0.0453982736705815,-0.0312002009945542
"573",1973,9,827531127.875,0.074463767570222,0.0542521515082686
"574",1973,10,872504546.28125,-0.000721229397738011,-0.00174519654789758
"575",1973,11,870282666.09375,-0.177592628604325,-0.121843821817017
"576",1973,12,759144433.53125,-0.0419247101845062,0.0123457855754019
"577",1974,1,766105703.25,0.135549879116384,0.00457626462479448
"578",1974,2,768079968.9375,0.00728770635410241,0.0010858746410897
"579",1974,3,764439658.5625,0.00993255962893681,-0.022559983725856
"580",1974,4,745837475.15625,-0.0542416966019996,-0.0454138129968103
"581",1974,5,710609817.09375,-0.0709314331813018,-0.0392556687376597
"582",1974,6,678848386.6875,-0.0313799780068423,-0.02223134332125
"583",1974,7,661681712.15625,-0.0533488931594106,-0.0735940511842903
"584",1974,8,611627684.96875,-0.0815056292942209,-0.0874395420438429
"585",1974,9,553314962.9375,-0.0803318074547391,-0.10973067604332
"586",1974,10,491182810.34375,0.0922905008884814,0.166004503114271
"587",1974,11,571272068.84375,-0.049328670738492,-0.0396817858340405
"588",1974,12,546389458.6875,-0.0794849653519285,-0.0276462756077306
"589",1975,1,531766907.75,0.294321607486865,0.142417806482438
"590",1975,2,607006699.75,0.0586776929811083,0.059901862853209
"591",1975,3,640310381.625,0.0826650991501416,0.0306949738071506
"592",1975,4,664055684.625,0.0353091196692776,0.0466384732988376
"593",1975,5,695166845.96875,0.0759176332315744,0.0562264946446749
"594",1975,6,731664486.40625,0.0739294670255962,0.0523231948173918
"595",1975,7,769113322.59375,-0.00738981306053061,-0.0610235290271155
"596",1975,8,721113650.15625,-0.0466086567228707,-0.0236641102239923
"597",1975,9,700298513.59375,-0.0369297433915304,-0.0372386192867286
"598",1975,10,672871933.8125,0.0165634437534055,0.0585169796906653
"599",1975,11,710288313.9375,0.0189008045454545,0.0307143328852332
"600",1975,12,729122399.40625,-0.00462492481198271,-0.0111687035304075
"601",1976,1,719991284.625,0.191126982579934,0.126200715869765
"602",1976,2,809918644.625,0.115746824927077,0.00678359191332956
"603",1976,3,813447068.8125,0.0230612475926036,0.0273003448997378
"604",1976,4,834005474.3125,-0.00449938327327194,-0.010636727389504
"605",1976,5,825287308.0625,-0.0193658745682211,-0.00971147175438568
"606",1976,6,813630249.90625,0.0276974764648098,0.0447515278238251
"607",1976,7,849081249.15625,0.00277571185358721,-0.00602370180691931
"608",1976,8,842337844.09375,-0.0161891105561862,-0.00137821857755961
"609",1976,9,832291433.375,0.0158798465219697,0.0247790195859369
"610",1976,10,856933184.75,-0.0216517676745396,-0.0200735521999976
"611",1976,11,838851861.65625,0.0258603415778297,0.00756404544997977
"612",1976,12,842193919.8125,0.100310523353335,0.0603035302998284
"613",1977,1,892514214.25,0.0375075814064032,-0.0367873734772201
"614",1977,2,857512315.96875,0.00360140660901132,-0.0158840993914694
"615",1977,3,839239416.125,0.0111681030861552,-0.00993149735377527
"616",1977,4,830655256.46875,0.0180742498334859,0.00545311180857337
"617",1977,5,835486090.5625,0.00322350185359076,-0.010827478748359
"618",1977,6,821085320.65625,0.0526742628548695,0.0510610947921198
"619",1977,7,863483312.1875,0.0117884411369738,-0.0127190722996494
"620",1977,8,851908547.25,-0.00307074228538842,-0.0131101164064752
"621",1977,9,835433219.1875,0.0146718099403668,0.0016451666771421
"622",1977,10,835990999.09375,-0.0227663688081332,-0.0388212796374639
"623",1977,11,800792012.09375,0.0706588792124216,0.045258959867547
"624",1977,12,831295749.5625,0.0218694422321036,0.00752354065698888
"625",1978,1,838923725.84375,-0.0123260611884494,-0.0550877932036265
"626",1978,2,788784966.21875,0.0267150577840035,-0.00917771905685416
"627",1978,3,775550576.25,0.0677999682048407,0.0337696158448785
"628",1978,4,799163785.96875,0.0818301927902233,0.0839929199777419
"629",1978,5,864492549.0625,0.0708703996381953,0.0227057325445748
"630",1978,6,876045736.5,0.0101570275162126,-0.0115105396335779
"631",1978,7,864983671.41409,0.0522000520741395,0.0566339371486115
"632",1978,8,912578568.875,0.0949340623061586,0.0430828489241139
"633",1978,9,944818949.625,0.00588880031311823,-0.00787836516487704
"634",1978,10,937223523.46875,-0.182139514114586,-0.11210899605282
"635",1978,11,829389684.3125,0.0421336819305021,0.0340896720430587
"636",1978,12,851481522.90625,0.0136443409987584,0.0166331250961739
"637",1979,1,867646931.625,0.0940290826120929,0.0499248915936438
"638",1979,2,907069777.3125,-0.0178100785282431,-0.0281876610720655
"639",1979,3,872734719.60555,0.0836681911511549,0.0647838202846421
"640",1979,4,925955938.10555,0.0287617748729209,0.007347926761257
"641",1979,5,929540341.23055,-0.00461405191548024,-0.0135277013144937
"642",1979,6,908454083.15625,0.055130397190204,0.0465453768631292
"643",1979,7,948332805.15625,0.0229640193295166,0.0158783270905198
"644",1979,8,960926075.96875,0.0749544607166704,0.0628722272738186
"645",1979,9,1015024980.0625,-0.0025598030619257,0.000121919129506901
"646",1979,10,1013003692.09375,-0.0972117177877811,-0.072078293816925
"647",1979,11,936252323.09375,0.0656422260065396,0.0619883853831718
"648",1979,12,988662715.8125,0.0682567172300823,0.0272871504324054
"649",1980,1,1018662788.25772,0.104417100267062,0.0627514460659238
"650",1980,2,1075862999.15414,-0.006665459122701,-0.0033251063816686
"651",1980,3,1063499502.64642,-0.165657671874215,-0.11653827588915
"652",1980,4,935038158.14642,0.0507983827237371,0.0517476000872257
"653",1980,5,983088974.84097,0.0706004093855718,0.0605543096288833
"654",1980,6,1036415348.30847,0.044509808064357,0.0366517890423537
"655",1980,7,1073939693.88847,0.0914684874361635,0.0701329039206715
"656",1980,8,1149488561.68744,0.0655396998749,0.0244641306099217
"657",1980,9,1171115254.89123,0.0530202173906894,0.0294297750798682
"658",1980,10,1208694871.62721,0.048690447263785,0.020177067487113
"659",1980,11,1229473043.71622,0.0733776796177,0.105336606249181
"660",1980,12,1348774766.61657,-0.0317345849692932,-0.0319686775604618
"661",1981,1,1314671481.70788,0.00622384969524721,-0.0399641297419604
"662",1981,2,1260485057.67999,0.00249506846888453,0.0163717013154737
"663",1981,3,1272791354.21233,0.0734011804550673,0.0476314356439171
"664",1981,4,1330532260.9703,0.0298924495044327,-0.00928068228447171
"665",1981,5,1316809108.90843,0.029140093939063,0.0126062163410769
"666",1981,6,1327327255.11832,-0.013401467066692,-0.01007033974976
"667",1981,7,1313501122.44419,-0.0200445379746835,-0.00297522513691519
"668",1981,8,1309208198.55188,-0.0745173443681873,-0.0572950738631083
"669",1981,9,1225929015.59779,-0.0899445242027766,-0.059166885941537
"670",1981,10,1148351089.67706,0.0716914953889334,0.0608021891003122
"671",1981,11,1207260714.77785,0.0191489410123555,0.0440465951654844
"672",1981,12,1258354538.40996,-0.0201140186564746,-0.027683136773173
"673",1982,1,1226315886.21144,-0.0179425315904139,-0.0243957585419068
"674",1982,2,1192245995.67483,-0.0478412647672255,-0.0493490680368147
"675",1982,3,1123765409.04708,-0.0120870950476399,-0.00874507848528551
"676",1982,4,1099668180.92614,0.053579631641791,0.0437784891367361
"677",1982,5,1143687289.72499,-0.0235920537848606,-0.0292257196368881
"678",1982,6,1100181453.82492,-0.0362015609199216,-0.0211832061106549
"679",1982,7,1074336671.59572,-0.0165403109282361,-0.0212967695767182
"680",1982,8,1039915470.79844,0.0622380929305092,0.118803025725635
"681",1982,9,1162043065.18859,0.0329515466613033,0.0179504202747752
"682",1982,10,1180992514.00231,0.131049232991819,0.118396615977288
"683",1982,11,1318345967.96432,0.0952331008485713,0.0530259480963881
"684",1982,12,1381796174.41461,0.0218748775662767,0.0121045613874249
"685",1983,1,1406841954.16766,0.112580096915574,0.0426700066665755
"686",1983,2,1460367909.35355,0.0555180043329658,0.0320254965422715
"687",1983,3,1498308083.25987,0.0509142774827198,0.0344173995445129
"688",1983,4,1555503778.7633,0.0817769854915964,0.0737531020587794
"689",1983,5,1671349116.22407,0.093971065207784,0.0122740262977155
"690",1983,6,1689963464.17187,0.0505073538610875,0.0373545642540592
"691",1983,7,1767593092.46731,-0.0192940765692987,-0.0332001191035896
"692",1983,8,1712309394.55937,-0.0353103767742548,0.00248106115512229
"693",1983,9,1714004769.57879,0.0029443989254859,0.0167075151697943
"694",1983,10,1749197181.92405,-0.0574624103852596,-0.02679369461008
"695",1983,11,1704069217.08561,0.0299326433571612,0.0286461378488089
"696",1983,12,1749836231.82406,-0.0202566836661095,-0.0104925375767541
"697",1984,1,1737308509.54551,0.00447682624125866,-0.0116284304069702
"698",1984,2,1717709943.16728,-0.0570035221792259,-0.0407464168561092
"699",1984,3,1627708446.91373,0.0062130582155762,0.0135946094481802
"700",1984,4,1645027349.0397,-0.0199013255285925,0.00298516532547889
"701",1984,5,1645752733.26643,-0.0510620786291866,-0.0518259110790977
"702",1984,6,1552042078.79015,0.0151049651749624,0.0254373295707702
"703",1984,7,1571416196.43926,-0.0473635988292519,-0.0191910577244028
"704",1984,8,1536241885.49474,0.089588322232912,0.1107322155339
"705",1984,9,1694744170.25819,-0.000105975032687892,0.000584075678018211
"706",1984,10,1689077064.45506,-0.0217807435380734,0.00150436837983446
"707",1984,11,1678759128.65573,-0.0329602925071763,-0.0102153526848632
"708",1984,12,1644992797.21047,0.0064555746806865,0.024733293940044
"709",1985,1,1679786718.59047,0.12560526438459,0.0860042353658176
"710",1985,2,1815570285.25229,0.0493277226260168,0.017990157056884
"711",1985,3,1837053260.45056,-0.0112639763074763,-0.00225459895642292
"712",1985,4,1826814126.96047,-0.0120008399580382,-0.00239938101011909
"713",1985,5,1820491617.40171,0.0231370784692343,0.0572644611126269
"714",1985,6,1906270204.56756,0.00336685965315361,0.0181028962869885
"715",1985,7,1920779428.77304,0.0194092970451453,-0.0010513104504405
"716",1985,8,1912429695.09949,-0.00341758852263455,-0.00465492297765266
"717",1985,9,1892595548.72507,-0.0584154837676168,-0.0390440554522928
"718",1985,10,1804626688.17414,0.0189502055920642,0.0464903885794344
"719",1985,11,1885138631.44447,0.0544490054852069,0.0703723179052234
"720",1985,12,1996349373.59482,0.0311797512110519,0.0450536590431723
"721",1986,1,2086350241.01749,0.0449100527653224,0.0120798657310882
"722",1986,2,2104085484.58086,0.0635924715946708,0.0763925674246164
"723",1986,3,2253962015.25214,0.0494601744878501,0.0546374332710005
"724",1986,4,2377100235.8419,0.0157842834696697,-0.00781246465465007
"725",1986,5,2342465149.68694,0.0387562182967241,0.0510396595542021
"726",1986,6,2459290199.27762,0.0094321852255725,0.0155021975578832
"727",1986,7,2500165121.48327,-0.0759923252478179,-0.0590979994892802
"728",1986,8,2355778110.15308,0.0184559024152245,0.0651048232901763
"729",1986,9,2502763518.08964,-0.0635971311871753,-0.0812447604432031
"730",1986,10,2294159990.58447,0.0270809163940007,0.0509985507618481
"731",1986,11,2403233569.01804,-0.00698501449687812,0.015519943918277
"732",1986,12,2430582903.12402,-0.0368882656789716,-0.0275995098569896
"733",1987,1,2350391483.24623,0.118752755867269,0.128461418775279
"734",1987,2,2651801525.03433,0.0776579194851267,0.0480765092206109
"735",1987,3,2770435740.81825,0.0319521180198889,0.0210300634453848
"736",1987,4,2829156016.6968,-0.0210982006697668,-0.016586610689488
"737",1987,5,2775211388.19913,-6.04962758086007e-07,0.0048331965769662
"738",1987,6,2784299391.36669,0.0215860999042303,0.0438166272422464
"739",1987,7,2895191385.58829,0.0326945415872881,0.0429084662940274
"740",1987,8,3010598775.17056,0.0167662353546209,0.0397892395301688
"741",1987,9,3114567954.9294,-0.0158767088343747,-0.021341744876642
"742",1987,10,3052483551.71759,-0.277504257953673,-0.22578167610714
"743",1987,11,2350766954.51479,-0.0547527343675795,-0.0741188133113441
"744",1987,12,2162607320.33856,0.0292078757983614,0.0718171612751529
"745",1988,1,2311722223.50188,0.0792776119393947,0.0449691996157629
"746",1988,2,2404154759.36619,0.0648292728676148,0.0520510196409308
"747",1988,3,2512940284.83446,0.0371205661722625,-0.0181404814577812
"748",1988,4,2449830983.94886,0.0156252625235759,0.0102541324357426
"749",1988,5,2465890483.68487,-0.0172913226495968,0.00214583606004577
"750",1988,6,2454912811.20105,0.0515466295606938,0.0525427246290976
"751",1988,7,2559236910.50554,-2.82823885663843e-05,-0.00740318508642341
"752",1988,8,2536079316.0344,-0.0228423344543172,-0.0270854966310226
"753",1988,9,2445819670.24468,0.0194903097302685,0.0390824860949066
"754",1988,10,2531587128.16107,-0.0143296367406161,0.0175876210623113
"755",1988,11,2562733984.19829,-0.0403677602175346,-0.0171668169615603
"756",1988,12,2500772584.10374,0.0216187771871791,0.0209432542341518
"757",1989,1,2509946951.94587,0.0633382425971222,0.0661465894991274
"758",1989,2,2657462743.79291,0.00398554745896759,-0.0163792267884112
"759",1989,3,2599312290.39873,0.0178591927185059,0.0223063404573443
"760",1989,4,2648577913.13503,0.0317036375286337,0.0501262920157444
"761",1989,5,2772682029.10245,0.0289093494560902,0.0406796743799036
"762",1989,6,2848655872.05388,-0.0107675795028762,-0.00635552422811227
"763",1989,7,2817737627.29052,0.0294881633682487,0.0785111988545492
"764",1989,8,3020367948.40525,0.0201116383015007,0.0217398037331582
"765",1989,9,3074265162.70884,0.00277884788303341,-0.00109615126783004
"766",1989,10,3064852164.5011,-0.0532109912520737,-0.0298273598085233
"767",1989,11,2969503748.73329,-0.0113112010108925,0.017102739039567
"768",1989,12,3004620339.82815,-0.0153086761197162,0.0176540052421625
"769",1990,1,3056878546.54199,-0.0508131370552326,-0.0722527493481105
"770",1990,2,2811393494.24056,0.0207269943470103,0.0166980275183548
"771",1990,3,2848877605.14809,0.0263574461961052,0.0246945442796927
"772",1990,4,2916992391.8976,-0.0257754993601121,-0.0266654228285764
"773",1990,5,2835987903.78482,0.0471038717395316,0.0909434171198479
"774",1990,6,3083205289.37928,0.00578073134853953,-0.00465103850117743
"775",1990,7,3061171226.38593,-0.0316532805350054,-0.0122124976418852
"776",1990,8,3018650054.95481,-0.11582169886326,-0.0946500211879378
"777",1990,9,2717791531.32777,-0.0816412505029109,-0.055091234700075
"778",1990,10,2558533008.47612,-0.0618014009266815,-0.0123908526356988
"779",1990,11,2518411217.57985,0.0388820416781223,0.0690268235021426
"780",1990,12,2679524088.14964,-0.00302524926791443,0.0305735716618214
"781",1991,1,2749774568.24724,0.089408876493142,0.0520027777673775
"782",1991,2,2883255369.36884,0.138204028626966,0.0766129722753826
"783",1991,3,3093431182.70086,0.0847846237465168,0.0308082989527953
"784",1991,4,3197658684.29138,0.0334894931192979,0.00256036663530141
"785",1991,5,3202631687.16648,0.0312105752448798,0.041155185991971
"786",1991,6,3330250553.8777,-0.0356304745679113,-0.0452396290551668
"787",1991,7,3196298477.55591,0.0368543504160557,0.0472208028974794
"788",1991,8,3346282212.86953,0.0320076962308082,0.027756755098181
"789",1991,9,3432025642.15096,0.00870259760696761,-0.0112857504192649
"790",1991,10,3407939938.83781,0.0257319509721653,0.017098261039687
"791",1991,11,3468470518.38922,-0.0248772164671236,-0.0379354362680234
"792",1991,12,3331562316.57717,0.0401535935479366,0.112092674913436
"793",1992,1,3718160751.67889,0.161796322868786,-0.00248950957928317
"794",1992,2,3703968945.96943,0.0565566288773036,0.0136583429853202
"795",1992,3,3752703013.06898,-0.0140074472691721,-0.023162523690951
"796",1992,4,3699180241.7649,-0.0382440212029061,0.0139616760646465
"797",1992,5,3744088646.30768,0.0037438116218148,0.00575811123337141
"798",1992,6,3756041826.17921,-0.0420073799554358,-0.020178473325404
"799",1992,7,3703470572.70288,0.0286106520612701,0.0407948465216113
"800",1992,8,3852188032.74951,-0.0265429243597508,-0.0211606497704387
"801",1992,9,3760718564.27062,0.0150403949466853,0.0144383279258898
"802",1992,10,3818245946.51615,0.0224508493778447,0.0124459575111258
"803",1992,11,3863074370.47949,0.0763029884482759,0.04362194528589
"804",1992,12,4022616229.33874,0.038959035921232,0.0181415615449631
"805",1993,1,4117121271.22382,0.070330206939864,0.0116318641041883
"806",1993,2,4163904148.03128,-0.0154902399936886,0.00343941242481515
"807",1993,3,4175713679.40153,0.0288534946932959,0.0255269567251809
"808",1993,4,4302963168.25888,-0.0183137179886939,-0.0280831275842984
"809",1993,5,4183757720.77767,0.0406096124560777,0.0310241387164773
"810",1993,6,4309320308.69162,0.0132041115121473,0.00559263031870449
"811",1993,7,4376624162.08968,0.0131013628463976,-0.00104041938657391
"812",1993,8,4371940649.37109,0.040939597589292,0.0396227344681377
"813",1993,9,4540207977.12515,0.0291603966430716,0.00139668890404935
"814",1993,10,4562507382.07043,0.0413829127408127,0.0163080436092767
"815",1993,11,4635622278.65593,-0.024317387963779,-0.0163587899060658
"816",1993,12,4559166375.75943,0.0119388560734053,0.0187426203483974
"817",1994,1,4675114822.20584,0.0501226505597892,0.0311301140497274
"818",1994,2,4821239108.11519,-0.00659228220690814,-0.0233788475032743
"819",1994,3,4707669082.99468,-0.0442745459087269,-0.0450767997337529
"820",1994,4,4502990740.30209,-0.0150074283037192,0.00952802866626728
"821",1994,5,4538624799.02448,-0.00207693310833491,0.00890194931016551
"822",1994,6,4578066677.80619,-0.0277384973458111,-0.0272112251436721
"823",1994,7,4460376343.44409,0.014660292618949,0.0308709183840039
"824",1994,8,4595594085.25163,0.039696710773231,0.0437488407511191
"825",1994,9,4780272937.0389,0.00718778434249812,-0.0193187055128627
"826",1994,10,4688677845.55018,0.00106979081173181,0.0172220401876869
"827",1994,11,4763276162.59858,-0.0433306913852712,-0.0365990348740301
"828",1994,12,4575258335.00447,-0.0124311404074135,0.0130268542945483
"829",1995,1,4629732614.1949,0.0319300851940841,0.0221610620641837
"830",1995,2,4722422956.17698,0.0315867144067791,0.0401707866805092
"831",1995,3,4902273362.81214,0.0186064773098836,0.0263889313119604
"832",1995,4,5037697553.15497,0.0245481004366319,0.0254823854400427
"833",1995,5,5157052380.03275,0.0199510309103732,0.0342888445451508
"834",1995,6,5320057009.0659,0.0547619149777515,0.0318544449817327
"835",1995,7,5497729207.04602,0.0610917313372328,0.0416067088537646
"836",1995,8,5712269991.45322,0.0355577732684516,0.0101566321004299
"837",1995,9,5774909925.37904,0.028447412176628,0.0377647330158512
"838",1995,10,6002024225.38365,-0.0441344468335289,-0.010485346922225
"839",1995,11,5946058856.74087,0.0171650078463626,0.0437033595758799
"840",1995,12,6217781303.59495,0.00767038312830857,0.0150761404046119
"841",1996,1,6321097774.00125,0.0289006626781524,0.0267934294984291
"842",1996,2,6482326751.59901,0.0369141793407792,0.0171396230774913
"843",1996,3,6586925378.45703,0.026536454985381,0.0112465451198721
"844",1996,4,6675210821.69108,0.0639382957296139,0.0250443181016858
"845",1996,5,6867517399.95727,0.0690871742486779,0.0278008441315793
"846",1996,6,7079492134.37415,-0.0354723358454258,-0.00740341212243912
"847",1996,7,7056326155.9485,-0.0884063905705119,-0.0550465548508632
"848",1996,8,6656443266.23279,0.0466387813345375,0.0317605577251601
"849",1996,9,6863986983.70971,0.0316198005147695,0.0543681857109515
"850",1996,10,7239839682.43037,-0.0246802048073343,0.0128139290138597
"851",1996,11,7316772517.23443,0.0237284821632876,0.0664985920435653
"852",1996,12,7803864280.67133,-0.00379567102545489,-0.0122956738455549
"853",1997,1,7708503796.24381,0.0657735611288281,0.0540428958667752
"854",1997,2,8111408926.15747,-0.0152107832545366,-0.000998035598951197
"855",1997,3,8096498848.16818,-0.0528939433944987,-0.0458409605427898
"856",1997,4,7728295134.39561,-0.0252127328970334,0.0445973943953799
"857",1997,5,8057118944.80816,0.0925233319812439,0.0721293565151343
"858",1997,6,8626170359.56924,0.045402361747313,0.0443999805158045
"859",1997,7,8989253719.7713,0.0517370956568609,0.0770785401133436
"860",1997,8,9667546853.07528,0.0349526998891569,-0.0369944382066503
"861",1997,9,9300208010.40732,0.0870281096712771,0.0577849561379593
"862",1997,10,9865148626.29875,-0.0211831369561217,-0.0337430138192166
"863",1997,11,9519814270.39149,-0.0210997350041336,0.0336250801164739
"864",1997,12,9832236771.23213,-0.0285954628608005,0.0178931522148825
"865",1998,1,10022647991.8379,0.0150275804773917,0.00573102934482806
"866",1998,2,10065554670.4075,0.0644320813825458,0.0740859129258628
"867",1998,3,10793119973.5265,0.0508624583680744,0.0513920567740735
"868",1998,4,11388074283.4008,0.0278608904849003,0.0115239769611856
"869",1998,5,11493527963.5783,-0.0452884196066656,-0.0266038238370049
"870",1998,6,11203663118.2244,-0.0285030975288151,0.035764833679827
"871",1998,7,11663510651.0373,-0.0556868279758393,-0.0205430004064771
"872",1998,8,11435030252.6845,-0.202329928193324,-0.156002281187845
"873",1998,9,9621650697.11413,0.0410123008573894,0.065811167926136
"874",1998,10,10256169603.9602,0.0372206236047549,0.0735069948594737
"875",1998,11,11000490550.3906,0.0843465018286347,0.0635420779510966
"876",1998,12,11620295426.2842,0.0250646299519337,0.0652420188973826
"877",1999,1,12363684794.9507,0.0729490305576104,0.0381562403789573
"878",1999,2,12781836849.3234,-0.0486843856441741,-0.0372493747577786
"879",1999,3,12319069530.6836,-0.0084435790681064,0.0384829957175325
"880",1999,4,12797975477.1688,0.0857889961240158,0.046918119338757
"881",1999,5,13425100253.1011,0.0327595123083381,-0.0211844319203495
"882",1999,6,13197683556.2166,0.0393206100571956,0.0511036492430165
"883",1999,7,13825093316.0595,0.00861636141624036,-0.0308201250630565
"884",1999,8,13430093928.1737,-0.0342565970257539,-0.00991591993259681
"885",1999,9,13306241310.7492,-0.0165946389819207,-0.0241155880974543
"886",1999,10,13017830611.613,-0.000259913164282546,0.0645149397380755
"887",1999,11,13943481644.0059,0.0989439513108131,0.0374991768192434
"888",1999,12,14550755657.5186,0.0881300120425794,0.0808757469321187
"889",2000,1,15788648798.5866,0.0526949059935986,-0.0431047547674775
"890",2000,2,15095805366.593,0.129776488577121,0.0287494185574744
"891",2000,3,15650581295.933,0.00117137071576782,0.0567359536005027
"892",2000,4,16767161631.7173,-0.0971496208922172,-0.059128988400195
"893",2000,5,15826544618.9718,-0.0641488076029476,-0.0390055984468081
"894",2000,6,15224852774.5507,0.0858694558193414,0.0502502868652835
"895",2000,7,16029547831.7335,-0.0218306057311649,-0.0201324602011844
"896",2000,8,15687811340.8626,0.0641909673434532,0.0751888856013492
"897",2000,9,16907842219.4436,-0.0416825405781263,-0.0492623065108508
"898",2000,10,16136080966.0859,-0.0676308761825941,-0.0219196828784912
"899",2000,11,15751594983.1098,-0.130787363104729,-0.101640404754128
"900",2000,12,14106775939.2642,-0.0132159734657554,0.016812057479764
"901",2001,1,14349314316.6415,0.250628199968584,0.036285421398914
"902",2001,2,14883033834.8531,-0.0798205098648052,-0.096271164518781
"903",2001,3,13419615626.0718,-0.0731845173594341,-0.068312899239585
"904",2001,4,12507392784.5538,0.0807273452490396,0.0832190202558117
"905",2001,5,13559490297.1507,0.0711436183954726,0.0103629989534857
"906",2001,6,13672421002.4736,0.0157718794602587,-0.0165503642998622
"907",2001,7,13460851608.6436,-0.0287304518077012,-0.0182883042852674
"908",2001,8,13215749437.9713,-0.0382515614417014,-0.0610619321158995
"909",2001,9,12401405824.2871,-0.132507738013756,-0.0895047444151775
"910",2001,10,11264167900.5563,0.0851723026725777,0.0267042565878778
"911",2001,11,11573590238.8209,0.0834412979713968,0.0770000744153295
"912",2001,12,12439946713.5256,0.0659077062112907,0.0174883896626424
"913",2002,1,12663598859.3354,0.0208114054944815,-0.013003301261772
"914",2002,2,12474523217.3392,-0.0381762822621809,-0.0216020974809753
"915",2002,3,12192476480.828,0.0834014908661787,0.0437030439775036
"916",2002,4,12740629816.2668,0.000591530519005847,-0.0504916630839985
"917",2002,5,12108638625.0944,-0.02355620767267,-0.0123243555607094
"918",2002,6,11946466001.5782,-0.0696720077501393,-0.0705309204329077
"919",2002,7,11081409663.6151,-0.118689733309015,-0.0801706030929843
"920",2002,8,10186591102.991,0.00377466640450684,0.00638131801752896
"921",2002,9,10215986318.1052,-0.0863871410976139,-0.101843784147717
"922",2002,10,9158068762.36399,0.0479161069790424,0.0796550549642215
"923",2002,11,9873832878.18683,0.131056220332505,0.0606007122016239
"924",2002,12,10453427270.588,-0.0498264683595179,-0.0563992572198214
"925",2003,1,9853439493.28662,0.003327285163387,-0.0246809570288705
"926",2003,2,9596312847.38055,-0.02530654065541,-0.017961148645024
"927",2003,3,9406332465.25931,0.0135762866360945,0.0119117640484575
"928",2003,4,9499812290.72268,0.102765359589426,0.082664203440245
"929",2003,5,10279167140.2319,0.144530616196948,0.0613650025082725
"930",2003,6,10884024233.1856,0.054073986945245,0.0151865817288439
"931",2003,7,11047778144.4662,0.0738731532987186,0.0241118071444943
"932",2003,8,11306231539.4117,0.0516180100070199,0.0240265569267126
"933",2003,9,11572411575.4191,0.0239987674420432,-0.0115240125762588
"934",2003,10,11474014654.3031,0.0850580953586473,0.0614697937247766
"935",2003,11,12172972666.5621,0.0379071206334574,0.0141815219075136
"936",2003,12,12340170447.822,0.0357129691140668,0.0436086133193622
"937",2004,1,12847788757.2158,0.0722290148689592,0.0222075596894041
"938",2004,2,13118381521.4534,0.0119527900796608,0.0146081723815776
"939",2004,3,13323581192.8589,0.00248219319021794,-0.0123009445990968
"940",2004,4,13182456218.8919,-0.0301583002504702,-0.0174198337435183
"941",2004,5,12954036702.1529,-0.000225245927832747,0.0123466612859664
"942",2004,6,13099822130.6812,0.0248213553131273,0.0193557147100125
"943",2004,7,13336378814.3229,-0.0643896080110987,-0.0394441100724865
"944",2004,8,12802071914.5989,-0.0134271242752387,0.00185969025675711
"945",2004,9,12811858610.2042,0.0419072427736874,0.0171667621005658
"946",2004,10,13007030462.2219,0.0193628453176096,0.0153435324916401
"947",2004,11,13154070496.8692,0.0881398475912368,0.0468980182339645
"948",2004,12,13780549597.0023,0.0605167747991503,0.0357600621889815
"949",2005,1,14273129205.0339,-0.0347841515322869,-0.0258808915664189
"950",2005,2,13881814223.2315,0.0105715968461041,0.0204898202473169
"951",2005,3,14150661473.5946,-0.0290784334687191,-0.01748840998377
"952",2005,4,13886685679.3957,-0.0564815332200276,-0.0240046281054236
"953",2005,5,13545065820.6172,0.0494422886644025,0.0388578232975439
"954",2005,6,14026300820.38,0.0349073798028442,0.00793297523128391
"955",2005,7,14117997488.6577,0.065805999803706,0.0414875475985333
"956",2005,8,14679824990.6533,-0.0104903764921178,-0.00909130080516786
"957",2005,9,14489861101.2015,0.00633840225146357,0.00769433680656589
